delta_m,i_d,v_r,v_g,v_b
23,258.769400000,0.000000,0.000000,0.000000
23,261.357100000,0.000000,0.000000,0.000000
23,263.970600000,0.003922,0.003922,0.003922
23,266.610300000,0.003922,0.003922,0.003922
23,269.276400000,0.003922,0.003922,0.003922
23,271.969200000,0.000000,0.000000,0.000000
23,274.688900000,0.000000,0.000000,0.000000
23,277.435800000,0.003922,0.003922,0.003922
23,280.210100000,0.000000,0.000000,0.000000
23,283.012200000,0.000000,0.000000,0.000000
23,285.842300000,0.003922,0.003922,0.003922
23,288.700700000,0.000000,0.000000,0.000000
23,291.587700000,0.003922,0.003922,0.003922
23,294.503600000,0.000000,0.000000,0.000000
23,297.448600000,0.000000,0.000000,0.000000
23,300.423100000,0.000000,0.000000,0.000000
23,303.427400000,0.000000,0.000000,0.000000
23,306.461600000,0.000000,0.000000,0.000000
23,309.526200000,0.003922,0.003922,0.003922
23,312.621500000,0.003922,0.003922,0.003922
23,315.747700000,0.003922,0.003922,0.003922
23,318.905200000,0.000000,0.000000,0.000000
23,322.094200000,0.000000,0.000000,0.000000
23,325.315200000,0.003922,0.003922,0.003922
23,328.568300000,0.000000,0.000000,0.000000
23,331.854000000,0.000000,0.000000,0.000000
23,335.172500000,0.003922,0.003922,0.003922
23,338.524300000,0.000000,0.000000,0.000000
23,341.909500000,0.003922,0.003922,0.003922
23,345.328600000,0.000000,0.000000,0.000000
23,348.781900000,0.000000,0.000000,0.000000
23,352.269700000,0.000000,0.000000,0.000000
23,355.792400000,0.000000,0.000000,0.000000
23,359.350300000,0.000000,0.000000,0.000000
23,362.943800000,0.003922,0.003922,0.003922
23,366.573300000,0.003922,0.003922,0.003922
23,370.239000000,0.003922,0.003922,0.003922
23,373.941400000,0.000000,0.000000,0.000000
23,377.680800000,0.000000,0.000000,0.000000
23,381.457600000,0.003922,0.003922,0.003922
23,385.272200000,0.000000,0.000000,0.000000
23,389.124900000,0.000000,0.000000,0.000000
23,393.016100000,0.003922,0.003922,0.003922
23,396.946300000,0.000000,0.000000,0.000000
24,0.000100000,0.003922,0.003922,0.003922
24,0.000101000,0.000000,0.000000,0.000000
24,0.000102010,0.000000,0.000000,0.000000
24,0.000103030,0.000000,0.000000,0.000000
24,0.000104060,0.000000,0.000000,0.000000
24,0.000105101,0.000000,0.000000,0.000000
24,0.000106152,0.003922,0.003922,0.003922
24,0.000107214,0.003922,0.003922,0.003922
24,0.000108286,0.003922,0.003922,0.003922
24,0.000109369,0.000000,0.000000,0.000000
24,0.000110462,0.000000,0.000000,0.000000
24,0.000111567,0.003922,0.003922,0.003922
24,0.000112683,0.000000,0.000000,0.000000
24,0.000113809,0.000000,0.000000,0.000000
24,0.000114947,0.003922,0.003922,0.003922
24,0.000116097,0.000000,0.000000,0.000000
24,0.000117258,0.003922,0.003922,0.003922
24,0.000118430,0.000000,0.000000,0.000000
24,0.000119615,0.000000,0.000000,0.000000
24,0.000120811,0.000000,0.000000,0.000000
24,0.000122019,0.000000,0.000000,0.000000
24,0.000123239,0.000000,0.000000,0.000000
24,0.000124472,0.003922,0.003922,0.003922
24,0.000125716,0.003922,0.003922,0.003922
24,0.000126973,0.003922,0.003922,0.003922
24,0.000128243,0.000000,0.000000,0.000000
24,0.000129526,0.000000,0.000000,0.000000
24,0.000130821,0.003922,0.003922,0.003922
24,0.000132129,0.000000,0.000000,0.000000
24,0.000133450,0.000000,0.000000,0.000000
24,0.000134785,0.003922,0.003922,0.003922
24,0.000136133,0.000000,0.000000,0.000000
24,0.000137494,0.003922,0.003922,0.003922
24,0.000138869,0.000000,0.000000,0.000000
24,0.000140258,0.000000,0.000000,0.000000
24,0.000141660,0.000000,0.000000,0.000000
24,0.000143077,0.000000,0.000000,0.000000
24,0.000144508,0.000000,0.000000,0.000000
24,0.000145953,0.003922,0.003922,0.003922
24,0.000147412,0.003922,0.003922,0.003922
24,0.000148886,0.003922,0.003922,0.003922
24,0.000150375,0.000000,0.000000,0.000000
24,0.000151879,0.000000,0.000000,0.000000
24,0.000153398,0.003922,0.003922,0.003922
24,0.000154932,0.000000,0.000000,0.000000
24,0.000156481,0.000000,0.000000,0.000000
24,0.000158046,0.003922,0.003922,0.003922
24,0.000159626,0.000000,0.000000,0.000000
24,0.000161223,0.003922,0.003922,0.003922
24,0.000162835,0.000000,0.000000,0.000000
24,0.000164463,0.000000,0.000000,0.000000
24,0.000166108,0.000000,0.000000,0.000000
24,0.000167769,0.000000,0.000000,0.000000
24,0.000169446,0.000000,0.000000,0.000000
24,0.000171141,0.003922,0.003922,0.003922
24,0.000172852,0.003922,0.003922,0.003922
24,0.000174581,0.003922,0.003922,0.003922
24,0.000176327,0.000000,0.000000,0.000000
24,0.000178090,0.000000,0.000000,0.000000
24,0.000179871,0.003922,0.003922,0.003922
24,0.000181670,0.000000,0.000000,0.000000
24,0.000183486,0.000000,0.000000,0.000000
24,0.000185321,0.003922,0.003922,0.003922
24,0.000187174,0.000000,0.000000,0.000000
24,0.000189046,0.003922,0.003922,0.003922
24,0.000190937,0.000000,0.000000,0.000000
24,0.000192846,0.000000,0.000000,0.000000
24,0.000194774,0.000000,0.000000,0.000000
24,0.000196722,0.000000,0.000000,0.000000
24,0.000198689,0.000000,0.000000,0.000000
24,0.000200676,0.003922,0.003922,0.003922
24,0.000202683,0.003922,0.003922,0.003922
24,0.000204710,0.003922,0.003922,0.003922
24,0.000206757,0.000000,0.000000,0.000000
24,0.000208824,0.000000,0.000000,0.000000
24,0.000210913,0.003922,0.003922,0.003922
24,0.000213022,0.000000,0.000000,0.000000
24,0.000215152,0.000000,0.000000,0.000000
24,0.000217304,0.003922,0.003922,0.003922
24,0.000219477,0.000000,0.000000,0.000000
24,0.000221671,0.003922,0.003922,0.003922
24,0.000223888,0.000000,0.000000,0.000000
24,0.000226127,0.000000,0.000000,0.000000
24,0.000228388,0.000000,0.000000,0.000000
24,0.000230672,0.000000,0.000000,0.000000
24,0.000232979,0.000000,0.000000,0.000000
24,0.000235309,0.003922,0.003922,0.003922
24,0.000237662,0.003922,0.003922,0.003922
24,0.000240038,0.003922,0.003922,0.003922
24,0.000242439,0.000000,0.000000,0.000000
24,0.000244863,0.000000,0.000000,0.000000
24,0.000247312,0.003922,0.003922,0.003922
24,0.000249785,0.000000,0.000000,0.000000
24,0.000252283,0.000000,0.000000,0.000000
24,0.000254805,0.003922,0.003922,0.003922
24,0.000257353,0.000000,0.000000,0.000000
24,0.000259927,0.003922,0.003922,0.003922
24,0.000262526,0.000000,0.000000,0.000000
24,0.000265152,0.000000,0.000000,0.000000
24,0.000267803,0.000000,0.000000,0.000000
24,0.000270481,0.000000,0.000000,0.000000
24,0.000273186,0.000000,0.000000,0.000000
24,0.000275918,0.003922,0.003922,0.003922
24,0.000278677,0.003922,0.003922,0.003922
24,0.000281464,0.003922,0.003922,0.003922
24,0.000284278,0.000000,0.000000,0.000000
24,0.000287121,0.000000,0.000000,0.000000
24,0.000289992,0.003922,0.003922,0.003922
24,0.000292892,0.000000,0.000000,0.000000
24,0.000295821,0.000000,0.000000,0.000000
24,0.000298779,0.003922,0.003922,0.003922
24,0.000301767,0.000000,0.000000,0.000000
24,0.000304785,0.003922,0.003922,0.003922
24,0.000307833,0.000000,0.000000,0.000000
24,0.000310911,0.000000,0.000000,0.000000
24,0.000314020,0.000000,0.000000,0.000000
24,0.000317160,0.000000,0.000000,0.000000
24,0.000320332,0.000000,0.000000,0.000000
24,0.000323535,0.003922,0.003922,0.003922
24,0.000326770,0.003922,0.003922,0.003922
24,0.000330038,0.003922,0.003922,0.003922
24,0.000333339,0.000000,0.000000,0.000000
24,0.000336672,0.000000,0.000000,0.000000
24,0.000340039,0.003922,0.003922,0.003922
24,0.000343439,0.000000,0.000000,0.000000
24,0.000346873,0.000000,0.000000,0.000000
24,0.000350342,0.003922,0.003922,0.003922
24,0.000353846,0.000000,0.000000,0.000000
24,0.000357384,0.003922,0.003922,0.003922
24,0.000360958,0.000000,0.000000,0.000000
24,0.000364567,0.000000,0.000000,0.000000
24,0.000368213,0.000000,0.000000,0.000000
24,0.000371895,0.000000,0.000000,0.000000
24,0.000375614,0.000000,0.000000,0.000000
24,0.000379370,0.003922,0.003922,0.003922
24,0.000383164,0.003922,0.003922,0.003922
24,0.000386996,0.003922,0.003922,0.003922
24,0.000390866,0.000000,0.000000,0.000000
24,0.000394774,0.000000,0.000000,0.000000
24,0.000398722,0.003922,0.003922,0.003922
24,0.000402709,0.000000,0.000000,0.000000
24,0.000406736,0.000000,0.000000,0.000000
24,0.000410804,0.003922,0.003922,0.003922
24,0.000414912,0.000000,0.000000,0.000000
24,0.000419061,0.003922,0.003922,0.003922
24,0.000423251,0.000000,0.000000,0.000000
24,0.000427484,0.000000,0.000000,0.000000
24,0.000431759,0.000000,0.000000,0.000000
24,0.000436076,0.000000,0.000000,0.000000
24,0.000440437,0.000000,0.000000,0.000000
24,0.000444841,0.003922,0.003922,0.003922
24,0.000449290,0.003922,0.003922,0.003922
24,0.000453783,0.003922,0.003922,0.003922
24,0.000458321,0.000000,0.000000,0.000000
24,0.000462904,0.000000,0.000000,0.000000
24,0.000467533,0.003922,0.003922,0.003922
24,0.000472208,0.000000,0.000000,0.000000
24,0.000476930,0.000000,0.000000,0.000000
24,0.000481699,0.003922,0.003922,0.003922
24,0.000486516,0.000000,0.000000,0.000000
24,0.000491382,0.003922,0.003922,0.003922
24,0.000496295,0.000000,0.000000,0.000000
24,0.000501258,0.000000,0.000000,0.000000
24,0.000506271,0.000000,0.000000,0.000000
24,0.000511334,0.000000,0.000000,0.000000
24,0.000516447,0.000000,0.000000,0.000000
24,0.000521611,0.003922,0.003922,0.003922
24,0.000526828,0.003922,0.003922,0.003922
24,0.000532096,0.003922,0.003922,0.003922
24,0.000537417,0.000000,0.000000,0.000000
24,0.000542791,0.000000,0.000000,0.000000
24,0.000548219,0.003922,0.003922,0.003922
24,0.000553701,0.000000,0.000000,0.000000
24,0.000559238,0.000000,0.000000,0.000000
24,0.000564830,0.003922,0.003922,0.003922
24,0.000570479,0.000000,0.000000,0.000000
24,0.000576183,0.003922,0.003922,0.003922
24,0.000581945,0.000000,0.000000,0.000000
24,0.000587765,0.000000,0.000000,0.000000
24,0.000593642,0.000000,0.000000,0.000000
24,0.000599579,0.000000,0.000000,0.000000
24,0.000605575,0.000000,0.000000,0.000000
24,0.000611630,0.003922,0.003922,0.003922
24,0.000617747,0.003922,0.003922,0.003922
24,0.000623924,0.003922,0.003922,0.003922
24,0.000630163,0.000000,0.000000,0.000000
24,0.000636465,0.000000,0.000000,0.000000
24,0.000642830,0.003922,0.003922,0.003922
24,0.000649258,0.000000,0.000000,0.000000
24,0.000655750,0.000000,0.000000,0.000000
24,0.000662308,0.003922,0.003922,0.003922
24,0.000668931,0.000000,0.000000,0.000000
24,0.000675620,0.003922,0.003922,0.003922
24,0.000682376,0.000000,0.000000,0.000000
24,0.000689200,0.000000,0.000000,0.000000
24,0.000696092,0.000000,0.000000,0.000000
24,0.000703053,0.000000,0.000000,0.000000
24,0.000710084,0.000000,0.000000,0.000000
24,0.000717184,0.003922,0.003922,0.003922
24,0.000724356,0.003922,0.003922,0.003922
24,0.000731600,0.003922,0.003922,0.003922
24,0.000738916,0.000000,0.000000,0.000000
24,0.000746305,0.000000,0.000000,0.000000
24,0.000753768,0.003922,0.003922,0.003922
24,0.000761306,0.000000,0.000000,0.000000
24,0.000768919,0.000000,0.000000,0.000000
24,0.000776608,0.003922,0.003922,0.003922
24,0.000784374,0.000000,0.000000,0.000000
24,0.000792218,0.003922,0.003922,0.003922
24,0.000800140,0.000000,0.000000,0.000000
24,0.000808141,0.000000,0.000000,0.000000
24,0.000816223,0.000000,0.000000,0.000000
24,0.000824385,0.000000,0.000000,0.000000
24,0.000832629,0.000000,0.000000,0.000000
24,0.000840955,0.003922,0.003922,0.003922
24,0.000849365,0.003922,0.003922,0.003922
24,0.000857858,0.003922,0.003922,0.003922
24,0.000866437,0.000000,0.000000,0.000000
24,0.000875101,0.000000,0.000000,0.000000
24,0.000883852,0.003922,0.003922,0.003922
24,0.000892691,0.000000,0.000000,0.000000
24,0.000901618,0.000000,0.000000,0.000000
24,0.000910634,0.003922,0.003922,0.003922
24,0.000919740,0.000000,0.000000,0.000000
24,0.000928938,0.003922,0.003922,0.003922
24,0.000938227,0.000000,0.000000,0.000000
24,0.000947609,0.000000,0.000000,0.000000
24,0.000957085,0.000000,0.000000,0.000000
24,0.000966656,0.000000,0.000000,0.000000
24,0.000976323,0.000000,0.000000,0.000000
24,0.000986086,0.003922,0.003922,0.003922
24,0.000995947,0.003922,0.003922,0.003922
24,0.001005906,0.003922,0.003922,0.003922
24,0.001015965,0.000000,0.000000,0.000000
24,0.001026125,0.000000,0.000000,0.000000
24,0.001036386,0.003922,0.003922,0.003922
24,0.001046750,0.000000,0.000000,0.000000
24,0.001057217,0.000000,0.000000,0.000000
24,0.001067790,0.003922,0.003922,0.003922
24,0.001078467,0.000000,0.000000,0.000000
24,0.001089252,0.003922,0.003922,0.003922
24,0.001100145,0.000000,0.000000,0.000000
24,0.001111146,0.000000,0.000000,0.000000
24,0.001122258,0.000000,0.000000,0.000000
24,0.001133480,0.000000,0.000000,0.000000
24,0.001144815,0.000000,0.000000,0.000000
24,0.001156263,0.003922,0.003922,0.003922
24,0.001167826,0.003922,0.003922,0.003922
24,0.001179504,0.003922,0.003922,0.003922
24,0.001191299,0.000000,0.000000,0.000000
24,0.001203212,0.000000,0.000000,0.000000
24,0.001215244,0.003922,0.003922,0.003922
24,0.001227397,0.000000,0.000000,0.000000
24,0.001239670,0.000000,0.000000,0.000000
24,0.001252067,0.003922,0.003922,0.003922
24,0.001264588,0.000000,0.000000,0.000000
24,0.001277234,0.003922,0.003922,0.003922
24,0.001290006,0.000000,0.000000,0.000000
24,0.001302906,0.000000,0.000000,0.000000
24,0.001315935,0.000000,0.000000,0.000000
24,0.001329095,0.000000,0.000000,0.000000
24,0.001342385,0.000000,0.000000,0.000000
24,0.001355809,0.003922,0.003922,0.003922
24,0.001369367,0.003922,0.003922,0.003922
24,0.001383061,0.003922,0.003922,0.003922
24,0.001396892,0.000000,0.000000,0.000000
24,0.001410861,0.000000,0.000000,0.000000
24,0.001424969,0.003922,0.003922,0.003922
24,0.001439219,0.000000,0.000000,0.000000
24,0.001453611,0.000000,0.000000,0.000000
24,0.001468147,0.003922,0.003922,0.003922
24,0.001482829,0.000000,0.000000,0.000000
24,0.001497657,0.003922,0.003922,0.003922
24,0.001512634,0.000000,0.000000,0.000000
24,0.001527760,0.000000,0.000000,0.000000
24,0.001543037,0.000000,0.000000,0.000000
24,0.001558468,0.000000,0.000000,0.000000
24,0.001574052,0.000000,0.000000,0.000000
24,0.001589793,0.003922,0.003922,0.003922
24,0.001605691,0.003922,0.003922,0.003922
24,0.001621748,0.003922,0.003922,0.003922
24,0.001637965,0.000000,0.000000,0.000000
24,0.001654345,0.000000,0.000000,0.000000
24,0.001670888,0.003922,0.003922,0.003922
24,0.001687597,0.000000,0.000000,0.000000
24,0.001704473,0.000000,0.000000,0.000000
24,0.001721518,0.003922,0.003922,0.003922
24,0.001738733,0.000000,0.000000,0.000000
24,0.001756120,0.003922,0.003922,0.003922
24,0.001773681,0.000000,0.000000,0.000000
24,0.001791418,0.000000,0.000000,0.000000
24,0.001809332,0.000000,0.000000,0.000000
24,0.001827426,0.000000,0.000000,0.000000
24,0.001845700,0.000000,0.000000,0.000000
24,0.001864157,0.003922,0.003922,0.003922
24,0.001882799,0.003922,0.003922,0.003922
24,0.001901626,0.003922,0.003922,0.003922
24,0.001920643,0.000000,0.000000,0.000000
24,0.001939849,0.000000,0.000000,0.000000
24,0.001959248,0.003922,0.003922,0.003922
24,0.001978840,0.000000,0.000000,0.000000
24,0.001998628,0.000000,0.000000,0.000000
24,0.002018614,0.003922,0.003922,0.003922
24,0.002038801,0.000000,0.000000,0.000000
24,0.002059189,0.003922,0.003922,0.003922
24,0.002079780,0.000000,0.000000,0.000000
24,0.002100578,0.000000,0.000000,0.000000
24,0.002121584,0.000000,0.000000,0.000000
24,0.002142800,0.000000,0.000000,0.000000
24,0.002164228,0.000000,0.000000,0.000000
24,0.002185870,0.003922,0.003922,0.003922
24,0.002207729,0.003922,0.003922,0.003922
24,0.002229806,0.003922,0.003922,0.003922
24,0.002252104,0.000000,0.000000,0.000000
24,0.002274625,0.000000,0.000000,0.000000
24,0.002297371,0.003922,0.003922,0.003922
24,0.002320345,0.000000,0.000000,0.000000
24,0.002343548,0.000000,0.000000,0.000000
24,0.002366984,0.003922,0.003922,0.003922
24,0.002390653,0.000000,0.000000,0.000000
24,0.002414560,0.003922,0.003922,0.003922
24,0.002438705,0.000000,0.000000,0.000000
24,0.002463093,0.000000,0.000000,0.000000
24,0.002487723,0.000000,0.000000,0.000000
24,0.002512601,0.000000,0.000000,0.000000
24,0.002537727,0.000000,0.000000,0.000000
24,0.002563104,0.003922,0.003922,0.003922
24,0.002588735,0.003922,0.003922,0.003922
24,0.002614622,0.003922,0.003922,0.003922
24,0.002640768,0.000000,0.000000,0.000000
24,0.002667176,0.000000,0.000000,0.000000
24,0.002693848,0.003922,0.003922,0.003922
24,0.002720786,0.000000,0.000000,0.000000
24,0.002747994,0.000000,0.000000,0.000000
24,0.002775474,0.003922,0.003922,0.003922
24,0.002803229,0.000000,0.000000,0.000000
24,0.002831261,0.003922,0.003922,0.003922
24,0.002859574,0.000000,0.000000,0.000000
24,0.002888169,0.000000,0.000000,0.000000
24,0.002917051,0.000000,0.000000,0.000000
24,0.002946222,0.000000,0.000000,0.000000
24,0.002975684,0.000000,0.000000,0.000000
24,0.003005441,0.003922,0.003922,0.003922
24,0.003035495,0.003922,0.003922,0.003922
24,0.003065850,0.003922,0.003922,0.003922
24,0.003096508,0.000000,0.000000,0.000000
24,0.003127473,0.000000,0.000000,0.000000
24,0.003158748,0.003922,0.003922,0.003922
24,0.003190336,0.000000,0.000000,0.000000
24,0.003222239,0.000000,0.000000,0.000000
24,0.003254461,0.003922,0.003922,0.003922
24,0.003287006,0.000000,0.000000,0.000000
24,0.003319876,0.003922,0.003922,0.003922
24,0.003353075,0.000000,0.000000,0.000000
24,0.003386605,0.000000,0.000000,0.000000
24,0.003420471,0.000000,0.000000,0.000000
24,0.003454676,0.000000,0.000000,0.000000
24,0.003489223,0.000000,0.000000,0.000000
24,0.003524115,0.003922,0.003922,0.003922
24,0.003559356,0.003922,0.003922,0.003922
24,0.003594949,0.003922,0.003922,0.003922
24,0.003630899,0.000000,0.000000,0.000000
24,0.003667208,0.000000,0.000000,0.000000
24,0.003703880,0.003922,0.003922,0.003922
24,0.003740919,0.000000,0.000000,0.000000
24,0.003778328,0.000000,0.000000,0.000000
24,0.003816111,0.003922,0.003922,0.003922
24,0.003854272,0.000000,0.000000,0.000000
24,0.003892815,0.003922,0.003922,0.003922
24,0.003931743,0.000000,0.000000,0.000000
24,0.003971060,0.000000,0.000000,0.000000
24,0.004010771,0.000000,0.000000,0.000000
24,0.004050879,0.000000,0.000000,0.000000
24,0.004091388,0.000000,0.000000,0.000000
24,0.004132302,0.003922,0.003922,0.003922
24,0.004173624,0.003922,0.003922,0.003922
24,0.004215361,0.003922,0.003922,0.003922
24,0.004257514,0.000000,0.000000,0.000000
24,0.004300089,0.000000,0.000000,0.000000
24,0.004343090,0.003922,0.003922,0.003922
24,0.004386521,0.000000,0.000000,0.000000
24,0.004430386,0.000000,0.000000,0.000000
24,0.004474690,0.003922,0.003922,0.003922
24,0.004519437,0.000000,0.000000,0.000000
24,0.004564631,0.003922,0.003922,0.003922
24,0.004610278,0.000000,0.000000,0.000000
24,0.004656381,0.000000,0.000000,0.000000
24,0.004702944,0.000000,0.000000,0.000000
24,0.004749974,0.000000,0.000000,0.000000
24,0.004797474,0.000000,0.000000,0.000000
24,0.004845448,0.003922,0.003922,0.003922
24,0.004893903,0.003922,0.003922,0.003922
24,0.004942842,0.003922,0.003922,0.003922
24,0.004992270,0.000000,0.000000,0.000000
24,0.005042193,0.000000,0.000000,0.000000
24,0.005092615,0.003922,0.003922,0.003922
24,0.005143541,0.000000,0.000000,0.000000
24,0.005194976,0.000000,0.000000,0.000000
24,0.005246926,0.003922,0.003922,0.003922
24,0.005299395,0.000000,0.000000,0.000000
24,0.005352390,0.003922,0.003922,0.003922
24,0.005405914,0.000000,0.000000,0.000000
24,0.005459973,0.000000,0.000000,0.000000
24,0.005514572,0.000000,0.000000,0.000000
24,0.005569718,0.000000,0.000000,0.000000
24,0.005625415,0.000000,0.000000,0.000000
24,0.005681669,0.003922,0.003922,0.003922
24,0.005738486,0.003922,0.003922,0.003922
24,0.005795871,0.003922,0.003922,0.003922
